date_time,symbol,open,high,low,close,volume
2020-01-02 12:57:00+00:00,NQH0,8817.75,8818.5,8817.5,8818.25,59
2020-01-02 12:58:00+00:00,NQH0,8818.5,8818.5,8817.5,8817.5,71
2020-01-02 12:59:00+00:00,NQH0,8817.25,8818.75,8817.25,8818.5,83
2020-01-02 13:00:00+00:00,NQH0,8818.5,8819.25,8818.5,8818.75,141
2020-01-02 13:01:00+00:00,NQH0,8818.75,8820.25,8818.75,8820.25,174
2020-01-02 13:02:00+00:00,NQH0,8820.25,8820.5,8817.75,8818.75,195
2020-01-02 13:03:00+00:00,NQH0,8819.0,8819.25,8818.25,8818.25,74
2020-01-02 13:04:00+00:00,NQH0,8818.5,8819.5,8818.5,8819.5,60
2020-01-02 13:05:00+00:00,NQH0,8819.5,8820.0,8819.25,8819.5,111
2020-01-02 13:06:00+00:00,NQH0,8819.75,8820.5,8819.75,8820.5,59
2020-01-02 13:07:00+00:00,NQH0,8820.5,8820.75,8819.75,8820.25,103
2020-01-02 13:08:00+00:00,NQH0,8820.5,8823.5,8820.5,8822.0,437
2020-01-02 13:09:00+00:00,NQH0,8822.25,8823.25,8822.0,8822.75,199
2020-01-02 13:10:00+00:00,NQH0,8822.5,8822.75,8821.5,8822.25,109
2020-01-02 13:11:00+00:00,NQH0,8822.5,8822.75,8821.0,8821.5,147
2020-01-02 13:12:00+00:00,NQH0,8821.5,8822.0,8820.0,8820.75,190
2020-01-02 13:13:00+00:00,NQH0,8821.0,8821.5,8820.5,8821.0,86
2020-01-02 13:14:00+00:00,NQH0,8821.0,8822.0,8820.75,8821.75,110
2020-01-02 13:15:00+00:00,NQH0,8822.0,8822.5,8820.5,8821.5,127
2020-01-02 13:16:00+00:00,NQH0,8821.25,8821.75,8820.25,8821.0,115
2020-01-02 13:17:00+00:00,NQH0,8821.0,8821.5,8820.5,8820.75,46
2020-01-02 13:18:00+00:00,NQH0,8821.0,8821.25,8820.5,8821.0,68
2020-01-02 13:19:00+00:00,NQH0,8821.0,8821.75,8821.0,8821.5,86
2020-01-02 13:20:00+00:00,NQH0,8821.75,8822.0,8821.25,8821.25,46
2020-01-02 13:21:00+00:00,NQH0,8821.5,8822.25,8821.5,8822.0,101
2020-01-02 13:22:00+00:00,NQH0,8822.0,8822.75,8822.0,8822.5,73
2020-01-02 13:23:00+00:00,NQH0,8822.5,8822.75,8821.75,8822.25,47
2020-01-02 13:24:00+00:00,NQH0,8822.25,8824.75,8822.25,8824.25,184
2020-01-02 13:25:00+00:00,NQH0,8824.5,8824.75,8823.5,8823.75,85
2020-01-02 13:26:00+00:00,NQH0,8823.5,8823.75,8823.25,8823.75,49
2020-01-02 13:27:00+00:00,NQH0,8823.75,8824.25,8823.75,8824.25,56
2020-01-02 13:28:00+00:00,NQH0,8823.75,8824.0,8823.0,8823.25,93
2020-01-02 13:29:00+00:00,NQH0,8823.25,8823.5,8821.5,8822.5,108
2020-01-02 13:30:00+00:00,NQH0,8822.5,8823.75,8822.25,8822.75,155
2020-01-02 13:31:00+00:00,NQH0,8823.0,8824.0,8822.75,8824.0,129
2020-01-02 13:32:00+00:00,NQH0,8824.0,8826.0,8823.5,8826.0,296
2020-01-02 13:33:00+00:00,NQH0,8825.75,8826.5,8825.0,8826.0,203
2020-01-02 13:34:00+00:00,NQH0,8825.75,8826.5,8825.5,8825.75,112
2020-01-02 13:35:00+00:00,NQH0,8825.75,8826.25,8824.25,8824.25,180
2020-01-02 13:36:00+00:00,NQH0,8824.75,8825.75,8824.25,8825.0,132
2020-01-02 13:37:00+00:00,NQH0,8825.0,8825.75,8824.75,8825.0,90
2020-01-02 13:38:00+00:00,NQH0,8825.25,8825.25,8823.25,8823.5,152
2020-01-02 13:39:00+00:00,NQH0,8823.25,8824.75,8823.25,8824.75,120
2020-01-02 13:40:00+00:00,NQH0,8824.75,8826.0,8824.5,8826.0,121
2020-01-02 13:41:00+00:00,NQH0,8825.75,8827.25,8825.5,8827.25,158
2020-01-02 13:42:00+00:00,NQH0,8827.25,8828.5,8827.25,8827.5,425
2020-01-02 13:43:00+00:00,NQH0,8827.5,8829.0,8827.5,8828.75,295
2020-01-02 13:44:00+00:00,NQH0,8828.75,8829.0,8828.5,8828.75,148
2020-01-02 13:45:00+00:00,NQH0,8828.75,8828.75,8828.25,8828.25,127
2020-01-02 13:46:00+00:00,NQH0,8828.25,8828.25,8827.5,8827.5,166
2020-01-02 13:47:00+00:00,NQH0,8827.5,8829.5,8827.25,8829.0,164
2020-01-02 13:48:00+00:00,NQH0,8829.25,8829.25,8827.75,8828.0,132
2020-01-02 13:49:00+00:00,NQH0,8827.75,8827.75,8825.5,8827.0,307
2020-01-02 13:50:00+00:00,NQH0,8827.25,8828.0,8827.0,8827.25,110
2020-01-02 13:51:00+00:00,NQH0,8827.75,8828.5,8827.25,8828.25,151
2020-01-02 13:52:00+00:00,NQH0,8828.5,8829.75,8828.25,8829.25,193
2020-01-02 13:53:00+00:00,NQH0,8829.25,8830.75,8829.0,8830.25,272
2020-01-02 13:54:00+00:00,NQH0,8830.25,8831.0,8830.0,8830.75,170
2020-01-02 13:55:00+00:00,NQH0,8830.5,8831.0,8830.0,8830.25,97
2020-01-02 13:56:00+00:00,NQH0,8830.0,8830.5,8829.0,8829.25,152
2020-01-02 13:57:00+00:00,NQH0,8829.25,8830.0,8829.0,8830.0,103
2020-01-02 13:58:00+00:00,NQH0,8830.0,8830.0,8829.25,8829.5,109
2020-01-02 13:59:00+00:00,NQH0,8829.5,8829.5,8828.0,8828.5,154
2020-01-02 14:00:00+00:00,NQH0,8828.5,8829.25,8827.75,8828.25,161
2020-01-02 14:01:00+00:00,NQH0,8828.25,8828.5,8825.75,8826.0,238
2020-01-02 14:02:00+00:00,NQH0,8825.75,8826.0,8821.0,8822.0,1057
2020-01-02 14:03:00+00:00,NQH0,8822.0,8824.25,8821.75,8823.5,260
2020-01-02 14:04:00+00:00,NQH0,8823.5,8825.25,8823.5,8825.25,247
2020-01-02 14:05:00+00:00,NQH0,8825.25,8825.25,8824.0,8824.5,168
2020-01-02 14:06:00+00:00,NQH0,8824.5,8824.75,8822.5,8822.5,190
2020-01-02 14:07:00+00:00,NQH0,8822.5,8823.0,8821.25,8822.0,229
2020-01-02 14:08:00+00:00,NQH0,8822.0,8822.0,8820.5,8820.75,272
2020-01-02 14:09:00+00:00,NQH0,8820.75,8822.25,8820.5,8821.75,314
2020-01-02 14:10:00+00:00,NQH0,8821.75,8823.25,8821.5,8822.5,195
2020-01-02 14:11:00+00:00,NQH0,8822.75,8823.25,8822.25,8822.75,106
2020-01-02 14:12:00+00:00,NQH0,8822.5,8823.0,8822.25,8823.0,68
2020-01-02 14:13:00+00:00,NQH0,8823.0,8823.0,8822.25,8822.75,89
2020-01-02 14:14:00+00:00,NQH0,8822.75,8822.75,8820.5,8821.25,208
2020-01-02 14:15:00+00:00,NQH0,8821.25,8823.75,8821.0,8823.5,194
2020-01-02 14:16:00+00:00,NQH0,8823.25,8823.75,8823.0,8823.5,180
2020-01-02 14:17:00+00:00,NQH0,8823.5,8826.0,8823.5,8825.75,305
2020-01-02 14:18:00+00:00,NQH0,8825.75,8826.75,8824.5,8825.5,236
2020-01-02 14:19:00+00:00,NQH0,8825.25,8825.5,8824.0,8824.75,126
2020-01-02 14:20:00+00:00,NQH0,8824.75,8825.0,8818.5,8820.0,825
2020-01-02 14:21:00+00:00,NQH0,8820.25,8821.5,8819.75,8821.25,149
2020-01-02 14:22:00+00:00,NQH0,8821.0,8822.0,8820.75,8821.0,179
2020-01-02 14:23:00+00:00,NQH0,8821.25,8821.75,8820.25,8820.75,121
2020-01-02 14:24:00+00:00,NQH0,8820.75,8821.75,8820.75,8820.75,107
2020-01-02 14:25:00+00:00,NQH0,8821.0,8821.5,8819.5,8819.5,186
2020-01-02 14:26:00+00:00,NQH0,8819.5,8820.75,8819.25,8820.0,211
2020-01-02 14:27:00+00:00,NQH0,8820.25,8820.25,8818.5,8819.0,366
2020-01-02 14:28:00+00:00,NQH0,8819.25,8823.0,8815.25,8821.25,1309
2020-01-02 14:29:00+00:00,NQH0,8821.25,8822.75,8819.0,8821.0,968
2020-01-02 14:30:00+00:00,NQH0,8821.25,8828.0,8818.25,8826.0,4182
2020-01-02 14:31:00+00:00,NQH0,8825.75,8826.25,8815.5,8818.5,2889
2020-01-02 14:32:00+00:00,NQH0,8818.5,8822.25,8816.75,8821.5,2356
2020-01-02 14:33:00+00:00,NQH0,8821.5,8833.25,8821.25,8831.75,3675
2020-01-02 14:34:00+00:00,NQH0,8831.5,8838.5,8831.25,8834.75,3800
2020-01-02 14:35:00+00:00,NQH0,8834.5,8845.75,8834.25,8842.25,4758
2020-01-02 14:36:00+00:00,NQH0,8842.25,8846.75,8839.25,8846.0,3035
2020-01-02 14:37:00+00:00,NQH0,8846.0,8851.5,8844.25,8846.75,3381
2020-01-02 14:38:00+00:00,NQH0,8846.75,8849.0,8842.0,8845.75,2274
2020-01-02 14:39:00+00:00,NQH0,8845.75,8848.75,8845.0,8847.0,1701
2020-01-02 14:40:00+00:00,NQH0,8847.25,8852.5,8847.0,8848.0,2594
2020-01-02 14:41:00+00:00,NQH0,8848.0,8849.0,8844.5,8845.5,1415
2020-01-02 14:42:00+00:00,NQH0,8845.75,8846.25,8842.0,8843.5,1545
2020-01-02 14:43:00+00:00,NQH0,8843.5,8845.0,8842.75,8844.75,906
2020-01-02 14:44:00+00:00,NQH0,8844.75,8848.0,8842.75,8843.5,1015
2020-01-02 14:45:00+00:00,NQH0,8843.5,8846.5,8842.75,8844.5,1363
2020-01-02 14:46:00+00:00,NQH0,8844.5,8846.0,8842.75,8843.5,1245
2020-01-02 14:47:00+00:00,NQH0,8843.5,8843.5,8837.25,8839.25,2368
2020-01-02 14:48:00+00:00,NQH0,8839.0,8843.5,8838.75,8840.25,1633
2020-01-02 14:49:00+00:00,NQH0,8840.0,8840.5,8837.0,8837.75,1324
2020-01-02 14:50:00+00:00,NQH0,8837.75,8842.0,8835.25,8835.75,1586
2020-01-02 14:51:00+00:00,NQH0,8835.5,8838.5,8834.5,8835.5,1592
2020-01-02 14:52:00+00:00,NQH0,8835.75,8838.0,8833.75,8836.75,1644
2020-01-02 14:53:00+00:00,NQH0,8836.75,8837.25,8834.25,8834.5,963
2020-01-02 14:54:00+00:00,NQH0,8834.75,8838.0,8832.0,8836.25,2089
2020-01-02 14:55:00+00:00,NQH0,8836.25,8841.25,8835.5,8841.0,1534
2020-01-02 14:56:00+00:00,NQH0,8841.25,8845.0,8841.0,8843.75,1905
2020-01-02 14:57:00+00:00,NQH0,8844.0,8846.75,8843.25,8846.25,1157
2020-01-02 14:58:00+00:00,NQH0,8846.25,8847.75,8841.25,8843.5,1624
2020-01-02 14:59:00+00:00,NQH0,8843.25,8848.5,8842.75,8848.0,1344
2020-01-02 15:00:00+00:00,NQH0,8848.0,8849.75,8841.5,8841.75,1647
2020-01-02 15:01:00+00:00,NQH0,8842.0,8844.5,8838.75,8839.25,1521
2020-01-02 15:02:00+00:00,NQH0,8839.25,8840.5,8833.5,8835.75,1968
2020-01-02 15:03:00+00:00,NQH0,8835.75,8839.25,8834.25,8837.25,1323
2020-01-02 15:04:00+00:00,NQH0,8837.25,8839.25,8836.75,8837.25,973
2020-01-02 15:05:00+00:00,NQH0,8837.25,8839.5,8835.0,8837.0,1090
2020-01-02 15:06:00+00:00,NQH0,8837.0,8840.75,8836.5,8840.0,889
2020-01-02 15:07:00+00:00,NQH0,8840.0,8840.0,8838.25,8840.0,524
2020-01-02 15:08:00+00:00,NQH0,8840.0,8840.25,8836.75,8838.0,502
2020-01-02 15:09:00+00:00,NQH0,8838.0,8840.0,8837.5,8838.25,641
2020-01-02 15:10:00+00:00,NQH0,8838.5,8841.5,8837.75,8839.75,861
2020-01-02 15:11:00+00:00,NQH0,8839.5,8839.75,8832.25,8833.5,1660
2020-01-02 15:12:00+00:00,NQH0,8833.5,8833.75,8829.25,8831.75,1571
2020-01-02 15:13:00+00:00,NQH0,8831.75,8832.0,8825.0,8826.25,2120
2020-01-02 15:14:00+00:00,NQH0,8826.0,8828.25,8823.0,8823.75,1627
2020-01-02 15:15:00+00:00,NQH0,8823.5,8823.75,8807.75,8811.75,4113
2020-01-02 15:16:00+00:00,NQH0,8811.75,8816.5,8810.25,8811.75,3053
2020-01-02 15:17:00+00:00,NQH0,8811.75,8817.25,8809.0,8817.0,1816
2020-01-02 15:18:00+00:00,NQH0,8817.0,8819.75,8812.25,8819.0,1490
2020-01-02 15:19:00+00:00,NQH0,8819.25,8820.5,8815.75,8816.25,1445
2020-01-02 15:20:00+00:00,NQH0,8816.0,8816.25,8811.25,8813.5,1394
2020-01-02 15:21:00+00:00,NQH0,8813.25,8815.5,8810.25,8814.75,1157
2020-01-02 15:22:00+00:00,NQH0,8814.75,8814.75,8811.0,8811.75,1012
2020-01-02 15:23:00+00:00,NQH0,8811.5,8811.5,8802.25,8807.75,3598
2020-01-02 15:24:00+00:00,NQH0,8808.0,8811.0,8803.25,8809.75,2241
2020-01-02 15:25:00+00:00,NQH0,8809.5,8810.0,8805.0,8807.75,1616
2020-01-02 15:26:00+00:00,NQH0,8807.75,8812.0,8807.0,8811.0,1092
2020-01-02 15:27:00+00:00,NQH0,8811.0,8815.5,8811.0,8813.25,1645
2020-01-02 15:28:00+00:00,NQH0,8813.25,8817.75,8813.25,8816.0,1182
2020-01-02 15:29:00+00:00,NQH0,8815.75,8818.75,8815.25,8818.0,1208
2020-01-02 15:30:00+00:00,NQH0,8818.0,8819.25,8814.75,8817.5,1119
2020-01-02 15:31:00+00:00,NQH0,8817.5,8817.5,8810.75,8811.0,1322
2020-01-02 15:32:00+00:00,NQH0,8811.0,8815.5,8809.25,8813.25,1168
2020-01-02 15:33:00+00:00,NQH0,8813.25,8817.25,8811.0,8816.25,904
2020-01-02 15:34:00+00:00,NQH0,8816.5,8817.25,8814.0,8816.5,629
2020-01-02 15:35:00+00:00,NQH0,8816.5,8816.5,8813.5,8813.5,572
2020-01-02 15:36:00+00:00,NQH0,8813.5,8815.75,8813.25,8815.5,418
2020-01-02 15:37:00+00:00,NQH0,8815.75,8816.25,8811.0,8811.75,781
2020-01-02 15:38:00+00:00,NQH0,8811.75,8813.5,8806.25,8808.5,1413
2020-01-02 15:39:00+00:00,NQH0,8808.5,8812.5,8808.0,8811.0,915
2020-01-02 15:40:00+00:00,NQH0,8811.0,8811.75,8808.25,8810.5,1712
2020-01-02 15:41:00+00:00,NQH0,8810.5,8814.25,8810.5,8813.0,921
2020-01-02 15:42:00+00:00,NQH0,8813.0,8815.5,8813.0,8815.25,677
2020-01-02 15:43:00+00:00,NQH0,8815.5,8817.25,8815.0,8816.25,752
2020-01-02 15:44:00+00:00,NQH0,8816.0,8817.0,8814.25,8815.75,640
2020-01-02 15:45:00+00:00,NQH0,8815.75,8820.25,8815.75,8818.75,1405
2020-01-02 15:46:00+00:00,NQH0,8818.5,8820.25,8818.0,8818.5,634
2020-01-02 15:47:00+00:00,NQH0,8818.25,8820.0,8817.0,8817.5,752
2020-01-02 15:48:00+00:00,NQH0,8817.25,8818.0,8810.75,8813.25,1507
2020-01-02 15:49:00+00:00,NQH0,8813.5,8818.75,8813.25,8818.0,816
2020-01-02 15:50:00+00:00,NQH0,8818.0,8819.25,8815.75,8816.75,907
2020-01-02 15:51:00+00:00,NQH0,8816.75,8817.0,8813.75,8815.25,668
2020-01-02 15:52:00+00:00,NQH0,8815.25,8818.5,8815.0,8818.0,574
2020-01-02 15:53:00+00:00,NQH0,8818.0,8818.5,8817.0,8817.5,432
2020-01-02 15:54:00+00:00,NQH0,8817.75,8818.75,8816.25,8818.5,678
2020-01-02 15:55:00+00:00,NQH0,8818.5,8824.5,8817.75,8823.75,2304
2020-01-02 15:56:00+00:00,NQH0,8823.5,8826.0,8823.25,8825.75,1009
2020-01-02 15:57:00+00:00,NQH0,8825.5,8829.5,8825.25,8828.25,1536
2020-01-02 15:58:00+00:00,NQH0,8828.25,8829.5,8828.0,8829.25,672
2020-01-02 15:59:00+00:00,NQH0,8829.5,8830.25,8828.25,8828.75,857
2020-01-02 16:00:00+00:00,NQH0,8828.75,8831.25,8828.5,8830.25,851
2020-01-02 16:01:00+00:00,NQH0,8830.25,8830.5,8825.75,8828.5,1346
2020-01-02 16:02:00+00:00,NQH0,8828.5,8828.5,8825.5,8826.75,703
2020-01-02 16:03:00+00:00,NQH0,8826.75,8827.5,8825.5,8826.5,690
2020-01-02 16:04:00+00:00,NQH0,8826.5,8828.25,8826.0,8827.25,508
2020-01-02 16:05:00+00:00,NQH0,8827.25,8827.75,8825.25,8826.75,661
2020-01-02 16:06:00+00:00,NQH0,8827.0,8829.75,8826.5,8829.75,604
2020-01-02 16:07:00+00:00,NQH0,8830.0,8831.0,8828.0,8829.25,728
2020-01-02 16:08:00+00:00,NQH0,8829.25,8830.25,8827.25,8828.25,435
2020-01-02 16:09:00+00:00,NQH0,8828.0,8830.0,8827.75,8829.5,399
2020-01-02 16:10:00+00:00,NQH0,8829.0,8829.75,8828.0,8829.25,445
2020-01-02 16:11:00+00:00,NQH0,8829.5,8831.75,8829.25,8830.5,878
2020-01-02 16:12:00+00:00,NQH0,8830.5,8834.0,8830.5,8833.25,875
2020-01-02 16:13:00+00:00,NQH0,8833.25,8833.75,8829.5,8830.5,845
2020-01-02 16:14:00+00:00,NQH0,8830.5,8833.25,8830.5,8833.0,492
2020-01-02 16:15:00+00:00,NQH0,8833.0,8833.25,8829.75,8832.25,514
2020-01-02 16:16:00+00:00,NQH0,8832.25,8833.5,8830.0,8832.5,473
2020-01-02 16:17:00+00:00,NQH0,8832.75,8833.5,8831.0,8831.5,493
2020-01-02 16:18:00+00:00,NQH0,8831.5,8832.0,8828.25,8829.0,625
2020-01-02 16:19:00+00:00,NQH0,8829.0,8829.75,8826.5,8827.5,738
2020-01-02 16:20:00+00:00,NQH0,8827.5,8829.5,8827.5,8828.5,513
2020-01-02 16:21:00+00:00,NQH0,8828.5,8831.5,8828.25,8829.5,480
2020-01-02 16:22:00+00:00,NQH0,8829.5,8829.75,8827.75,8828.75,472
2020-01-02 16:23:00+00:00,NQH0,8829.0,8831.25,8827.75,8830.25,553
2020-01-02 16:24:00+00:00,NQH0,8830.5,8833.0,8830.0,8833.0,632
2020-01-02 16:25:00+00:00,NQH0,8832.75,8833.25,8829.25,8830.25,835
2020-01-02 16:26:00+00:00,NQH0,8830.25,8831.0,8828.25,8828.5,618
2020-01-02 16:27:00+00:00,NQH0,8828.5,8830.0,8828.5,8828.5,353
2020-01-02 16:28:00+00:00,NQH0,8828.75,8830.25,8828.75,8829.25,333
2020-01-02 16:29:00+00:00,NQH0,8829.25,8829.25,8826.5,8827.75,546
2020-01-02 16:30:00+00:00,NQH0,8827.75,8828.0,8824.25,8827.5,1282
2020-01-02 16:31:00+00:00,NQH0,8827.25,8828.0,8826.25,8827.25,322
2020-01-02 16:32:00+00:00,NQH0,8827.25,8827.25,8821.75,8822.0,946
2020-01-02 16:33:00+00:00,NQH0,8822.0,8822.25,8819.25,8820.0,1172
2020-01-02 16:34:00+00:00,NQH0,8820.0,8820.0,8810.5,8813.5,2471
2020-01-02 16:35:00+00:00,NQH0,8813.5,8813.75,8807.0,8810.0,2471
2020-01-02 16:36:00+00:00,NQH0,8809.5,8812.75,8805.25,8811.75,1546
2020-01-02 16:37:00+00:00,NQH0,8811.5,8815.0,8810.25,8815.0,971
2020-01-02 16:38:00+00:00,NQH0,8814.75,8816.75,8814.25,8816.0,1075
2020-01-02 16:39:00+00:00,NQH0,8816.0,8817.25,8814.5,8816.75,590
2020-01-02 16:40:00+00:00,NQH0,8816.75,8818.0,8815.25,8816.5,868
2020-01-02 16:41:00+00:00,NQH0,8816.75,8819.25,8816.5,8817.75,998
2020-01-02 16:42:00+00:00,NQH0,8817.5,8818.0,8815.5,8816.25,565
2020-01-02 16:43:00+00:00,NQH0,8816.5,8818.75,8816.0,8818.25,512
2020-01-02 16:44:00+00:00,NQH0,8818.25,8819.75,8816.5,8819.0,689
2020-01-02 16:45:00+00:00,NQH0,8819.0,8821.0,8819.0,8820.0,841
2020-01-02 16:46:00+00:00,NQH0,8820.0,8822.25,8818.75,8821.25,873
2020-01-02 16:47:00+00:00,NQH0,8821.0,8823.25,8819.75,8822.5,622
2020-01-02 16:48:00+00:00,NQH0,8822.75,8825.25,8822.25,8825.0,660
2020-01-02 16:49:00+00:00,NQH0,8824.75,8825.25,8823.5,8824.0,1025
2020-01-02 16:50:00+00:00,NQH0,8824.25,8827.5,8824.25,8825.0,979
2020-01-02 16:51:00+00:00,NQH0,8825.0,8827.75,8825.0,8827.25,500
2020-01-02 16:52:00+00:00,NQH0,8827.25,8828.25,8826.25,8828.25,466
2020-01-02 16:53:00+00:00,NQH0,8828.25,8829.25,8827.75,8828.75,352
2020-01-02 16:54:00+00:00,NQH0,8828.75,8829.0,8827.5,8828.5,465
2020-01-02 16:55:00+00:00,NQH0,8828.75,8829.25,8827.5,8827.5,439
2020-01-02 16:56:00+00:00,NQH0,8827.75,8829.5,8827.25,8828.0,528
2020-01-02 16:57:00+00:00,NQH0,8828.0,8828.75,8826.5,8828.75,352
2020-01-02 16:58:00+00:00,NQH0,8829.0,8829.0,8827.5,8828.25,362
2020-01-02 16:59:00+00:00,NQH0,8828.25,8830.5,8827.75,8829.25,890
2020-01-02 17:00:00+00:00,NQH0,8829.25,8830.0,8828.5,8829.5,542
2020-01-02 17:01:00+00:00,NQH0,8829.25,8829.5,8827.75,8827.75,285
2020-01-02 17:02:00+00:00,NQH0,8828.0,8829.0,8827.0,8827.5,601
2020-01-02 17:03:00+00:00,NQH0,8827.75,8829.75,8826.75,8828.75,351
2020-01-02 17:04:00+00:00,NQH0,8828.75,8830.25,8827.75,8830.0,504
2020-01-02 17:05:00+00:00,NQH0,8830.0,8830.5,8829.25,8829.25,397
2020-01-02 17:06:00+00:00,NQH0,8829.25,8830.5,8827.75,8829.75,674
2020-01-02 17:07:00+00:00,NQH0,8830.0,8831.75,8829.0,8829.75,575
2020-01-02 17:08:00+00:00,NQH0,8830.0,8830.5,8829.25,8829.5,235
2020-01-02 17:09:00+00:00,NQH0,8829.5,8830.75,8829.5,8830.75,393
2020-01-02 17:10:00+00:00,NQH0,8830.75,8831.0,8829.75,8831.0,314
2020-01-02 17:11:00+00:00,NQH0,8831.0,8831.25,8830.0,8830.75,1004
2020-01-02 17:12:00+00:00,NQH0,8831.0,8832.25,8830.75,8831.75,451
2020-01-02 17:13:00+00:00,NQH0,8831.75,8833.0,8831.75,8832.0,289
2020-01-02 17:14:00+00:00,NQH0,8832.0,8832.25,8830.5,8830.75,289
2020-01-02 17:15:00+00:00,NQH0,8830.75,8830.75,8828.25,8830.5,620
2020-01-02 17:16:00+00:00,NQH0,8830.5,8834.75,8830.5,8834.5,601
2020-01-02 17:17:00+00:00,NQH0,8834.5,8835.75,8834.25,8834.75,938
2020-01-02 17:18:00+00:00,NQH0,8835.0,8835.25,8834.25,8834.5,339
2020-01-02 17:19:00+00:00,NQH0,8834.25,8835.5,8833.5,8835.0,405
2020-01-02 17:20:00+00:00,NQH0,8835.0,8835.5,8833.75,8834.5,330
2020-01-02 17:21:00+00:00,NQH0,8834.5,8835.5,8833.75,8835.5,454
2020-01-02 17:22:00+00:00,NQH0,8835.5,8838.75,8834.75,8835.0,1169
2020-01-02 17:23:00+00:00,NQH0,8835.0,8835.25,8833.25,8834.25,565
2020-01-02 17:24:00+00:00,NQH0,8834.25,8835.75,8834.0,8835.25,361
2020-01-02 17:25:00+00:00,NQH0,8835.25,8836.5,8835.25,8835.25,553
2020-01-02 17:26:00+00:00,NQH0,8835.25,8837.5,8834.75,8835.25,767
2020-01-02 17:27:00+00:00,NQH0,8835.5,8836.25,8835.0,8835.5,225
2020-01-02 17:28:00+00:00,NQH0,8835.5,8836.0,8834.75,8834.75,238
2020-01-02 17:29:00+00:00,NQH0,8834.5,8835.5,8833.75,8834.0,632
2020-01-02 17:30:00+00:00,NQH0,8834.0,8837.0,8833.75,8836.75,698
2020-01-02 17:31:00+00:00,NQH0,8836.75,8838.75,8835.75,8837.25,763
2020-01-02 17:32:00+00:00,NQH0,8837.25,8837.5,8835.75,8836.5,665
2020-01-02 17:33:00+00:00,NQH0,8836.5,8836.75,8835.25,8835.75,298
2020-01-02 17:34:00+00:00,NQH0,8836.0,8837.25,8836.0,8836.5,539
2020-01-02 17:35:00+00:00,NQH0,8836.5,8837.5,8836.5,8837.5,309
2020-01-02 17:36:00+00:00,NQH0,8837.5,8838.25,8836.5,8837.5,352
2020-01-02 17:37:00+00:00,NQH0,8837.5,8838.25,8836.5,8838.25,360
2020-01-02 17:38:00+00:00,NQH0,8838.5,8842.25,8838.0,8841.75,1185
2020-01-02 17:39:00+00:00,NQH0,8841.5,8843.0,8841.5,8842.0,770
2020-01-02 17:40:00+00:00,NQH0,8842.25,8843.5,8841.25,8843.5,612
2020-01-02 17:41:00+00:00,NQH0,8843.75,8845.75,8843.5,8843.5,1488
2020-01-02 17:42:00+00:00,NQH0,8843.75,8844.0,8842.25,8842.5,531
2020-01-02 17:43:00+00:00,NQH0,8842.5,8842.5,8841.0,8841.5,417
2020-01-02 17:44:00+00:00,NQH0,8841.5,8843.0,8841.0,8842.75,351
2020-01-02 17:45:00+00:00,NQH0,8842.75,8843.0,8841.75,8842.0,305
2020-01-02 17:46:00+00:00,NQH0,8841.75,8843.5,8841.25,8842.75,395
2020-01-02 17:47:00+00:00,NQH0,8842.75,8843.0,8842.0,8842.0,238
2020-01-02 17:48:00+00:00,NQH0,8842.25,8842.75,8841.25,8842.5,256
2020-01-02 17:49:00+00:00,NQH0,8842.75,8844.0,8842.75,8843.0,316
2020-01-02 17:50:00+00:00,NQH0,8843.0,8843.5,8841.5,8841.75,308
2020-01-02 17:51:00+00:00,NQH0,8842.0,8844.0,8841.0,8844.0,303
2020-01-02 17:52:00+00:00,NQH0,8844.0,8844.25,8843.0,8843.75,158
2020-01-02 17:53:00+00:00,NQH0,8843.75,8844.0,8843.0,8843.75,109
2020-01-02 17:54:00+00:00,NQH0,8843.75,8844.0,8843.25,8843.25,138
2020-01-02 17:55:00+00:00,NQH0,8843.5,8844.0,8842.75,8843.5,228
2020-01-02 17:56:00+00:00,NQH0,8843.75,8845.0,8842.25,8844.0,278
2020-01-02 17:57:00+00:00,NQH0,8844.0,8844.25,8843.25,8844.0,245
2020-01-02 17:58:00+00:00,NQH0,8844.25,8844.75,8844.0,8844.0,228
2020-01-02 17:59:00+00:00,NQH0,8844.0,8844.5,8843.75,8844.25,191
2020-01-02 18:00:00+00:00,NQH0,8844.25,8844.75,8842.0,8842.0,443
2020-01-02 18:01:00+00:00,NQH0,8842.25,8843.75,8841.0,8841.25,753
2020-01-02 18:02:00+00:00,NQH0,8841.25,8841.25,8837.75,8839.25,1018
2020-01-02 18:03:00+00:00,NQH0,8839.5,8841.5,8839.25,8840.75,511
2020-01-02 18:04:00+00:00,NQH0,8840.75,8841.0,8839.5,8840.5,221
2020-01-02 18:05:00+00:00,NQH0,8840.75,8841.5,8839.5,8839.75,244
2020-01-02 18:06:00+00:00,NQH0,8839.5,8839.75,8838.5,8839.0,320
2020-01-02 18:07:00+00:00,NQH0,8839.0,8840.25,8839.0,8839.5,309
2020-01-02 18:08:00+00:00,NQH0,8839.5,8840.0,8838.75,8839.25,299
2020-01-02 18:09:00+00:00,NQH0,8839.0,8840.0,8838.0,8839.25,574
2020-01-02 18:10:00+00:00,NQH0,8839.25,8840.5,8838.0,8840.25,369
2020-01-02 18:11:00+00:00,NQH0,8840.25,8840.5,8837.75,8838.75,448
2020-01-02 18:12:00+00:00,NQH0,8838.75,8839.25,8838.25,8838.5,255
